url,title,description,final_price,rating,seller_name,main_image_url
https://www.newegg.com/p/32K-0137-00001?Item=9SIB0P2F9E9521,"Ludus Dominum Rechargeable Wireless Gaming Mouse,large-size ,Ergonomic Hand Grips,4800 DPI,TYPE-C Fast charge,7 Buttons,Fast-Charging,10 millons buttons life,RGB Gamer Desk Laptop PC Gaming Mouse","Type C Fast Charging Port: The mouse uses the TYPE-C interface for quick charge, avoiding the trouble of slow charging. 2.4G Stable Wireless Transmission:More secure and precise, the transmission distance can reach to 10 meters(approx 30ft). Virtually no delays or dropouts. No need any driver, just plug and play! Ultra Energy Saving & Durable:There is a button at the bottom of the mouse with three adjustable modes: ON, OFF, ON(with Back Light).The mouse will be in auto sleeping mode in 8 minutes of inactivity. Also it has 10,000,0000 Times keystroke Test and perform well. Rechargable Function:Built-in 600Mah lithium battery, you can charge it with our USB charge cable. Customized RGB Led Light:The LED light color are 7 RGB Light Mode which can bring you pleasure as a gamer. Comfortable to use: Optical wireless mouse comes with the ergonomics design, suitable for all kinds of the hand type and computer",$18.99,4.4,Ludus Dominum,https://c1.neweggimages.com/ProductImage/B0P2S211219o3bYA.jpg
https://www.newegg.com/fenvi-fv-ax3000-pci-express/p/0XM-00JK-00075?Item=9SIADXZAWG3073,"fenvi FV-AX3000 WiFi 6 PCI-E 3000Mbps Bluetooth 5.1 Wifi Adapter Intel AX200 Wi-fi6 Card Wireless PCI Express 802.11ax/ac 2.4Ghz/5Ghz Dual Band MU-MIMO OFDMA With Heat Sink, for Windows 10/Win 11","Wi-Fi 6 AX200 generation 802.11ax chipset; Dual Band(2.4G/5G), Wi-Fi + Bluetooth 5.1; Speed up to 2400Mbps(The router must support 802.11ax); Support MU-MIMO, OFDMA; Only support Windows 10/11*64bit; Instant Wi-Fi upgrade for your desktop; High-power design for greater signal coverage; Specially-designed heatsink ensures stable and reliable continuous operation; Driver download: CD driver or from fenvi website or Intel website (AX200).",$29.99,4.4,fenvi Official Store,https://c1.neweggimages.com/ProductImage/0XM-00JK-00075-S01.jpg
https://www.newegg.com/team-model-tc162364gb01/p/N82E16820313681?Item=N82E16820313681,Team 64GB C162 USB 3.2 Gen1 Flash Drive (TC162364GB01),"Design with a combination of cold metal and minimalist colors Ergonomic structure Design at both sides of the bottom for easier, more comfortable use High quality and tough Zinc Alloy material. Capless Design eliminates the problem of losing the cap Unibody Design and COB assembly process technology offer excellent capabilities of water proof, dust proof and shockproof",$6.99,4.4,Newegg,https://c1.neweggimages.com/ProductImage/20-313-681-07.jpg
https://www.newegg.com/orico-3588us3-bk/p/0VN-0003-000K9?Item=9SIA1DS14F8916,[Support UASP and 18TB Drives] ORICO Tool Free USB 3.0 to SATA External Hard Drive Enclosure Case for 3.5inch  SATA HDD and SSD - Black (3588US3),"Support UASP 18TB Max Plug and Play Portable Design Tool Free SuperSpeed USB3.0 Fit with 3.5 inch HDD/SSD Support Windows XP / Vista / 7 / 8, Mac OS 18 Months warranty and lifetime technical support",$20.99,4.1,ORICO Official Store,https://c1.neweggimages.com/ProductImage/A1DSS211115tzxVH.jpg
https://www.newegg.com/rosewill-rdcr-11004/p/N82E16820223120?Item=9SIA072GJ92724,"Rosewill Data Hub for 5.25"" Drive Bays- 2 USB 3.0 Ports and Main Connector, Four USB 2.0 Ports, eSATA, Internal Six Slot Media Card Reader, Supports Windows ME/2000/XP/Vista/7/8/10 - RDCR-11004","Internal Six Slot Media Card Reader  Front Panel eSATA Connector 2 x USB 3.0 Ports, Backwards Compatible with USB 2.0 4-port USB 2.0 HUB and SuperSpeed USB 3.0 Connection Operating System Support: Windows ME/ 2000/ XP/ Vista/ Windows 7/8/10",$29.99,3.5,Rosewill Superstore,https://c1.neweggimages.com/ProductImage/20-223-120-02.jpg
https://www.newegg.com/p/N82E16811197012?Item=N82E16811197012,SAMA IM01 Black Steel Micro ATX Tower Computer Case,"Steel Micro ATX Tower  2 x USB 3.0 / HD Audio In & Out Front Ports  3 Internal 3.5"" Drive Bays",$59.97,4.6,Newegg,https://c1.neweggimages.com/ProductImage/11-197-012-V01.jpg
https://www.newegg.com/redragon-m686-wireless/p/32K-005K-000G1?Item=9SIAWATJHU3847,"Redragon M686 Wireless Gaming Mouse, 16000 DPI Wired/Wireless Gamer Mouse with Professional Sensor, 45-Hour Durable Power Capacity, Customizable Macro and RGB Backlight for PC/Mac/Laptop","Wireless for Boundless Wins - Cables really do affect the accurate battle reaction, Redragon M686 wireless gaming mouse with 2.4Ghz dongle frees you. Acme Adjustable DPI to 16000 - Geared with 5 onboard DPI levels (1000/2000/4000/8000/16000) which allow your mouse movements to be registered to pinpoint accuracy. Each of the 5 DPI levels is easily customizable via software. Easy Keybinding with Macro - 8 programmable buttons are all editable with customizable tactical keybinds in whatever game or work you are engaging. Also equipped with 3 side macro buttons make for better gaming and workplace experience. Ultra Long-lasting Core - Equipped with the PAW3335 Optical Pixart sensor, the mouse consumption is greatly reduced with 1000Hz Polling Rate in dual mode. Coupled with a durable rechargeable battery, the mouse will keep you gaming for up to 45 hours (eco-mode)! Adjustable True Color - The Redragon Pro driver enables you to show your style with endless possibilities.",$42.99,N/A,Redragon Direct,https://c1.neweggimages.com/ProductImage/AWATS22081807LTZ5C2.jpg
https://www.newegg.com/p/1XZ-00BZ-00010?Item=9SIAMD6ANM4461,"Inateck USB 3.0 to IDE/SATA External Hard Drive Reader Fit for Universal 2.5/3.5 HDD/SSD Hard Drive Disk, IDE to USB Adapter with 12V/2A Power Supply and USB 3.0 Cable, UA2001","External hard Drive Reader: support 2.5/3.5 SATA HDD and SSD, 2.5 /3.5 IDE HDD, SATA DVD-ROM, CD-RW, DVD-RW, DVD+RW Optical Drive, dual-head IDE connector Plus one SATA II connector. Widely Compatibility: This USB 3.0 to IDE and SATA adapter allow to operate 3 HDDs simultaneously, It is compatible with 2. 5""/3. 5"" Ide/SATA hard drives and 5. 25"" Sata CD/DVD drives. High speed transfer: data transfer up to 5Gbps.Backward compatible with USB 2.0/1.1. Support system: Windows XP/Vista/7/8/10(32bit and 64bit); Mac OS 10. X (OTB mode isn't applicable for W8 and Mac) Additional function: plug and play; hot swap; one Touch backup function; on/off switch for HDD protection. Led light shows power and activity status. Packing content: 1 x USB 3.0 to IDE/ SATA adapter, 1 x USB 3.0 cable - 1 x 4pin power cable - 1 x Power adapter - 1 x OTB Softwar CD, 1x User Manual",$25.19,5,Inateck,https://c1.neweggimages.com/ProductImage/AMD6S200101KuVcw.jpg
https://www.newegg.com/phanteks-liquid-cooling-system/p/N82E16835709192?Item=9SIAPVTJ741891,"Phanteks T30-120 fan, premium high-performance fan, PWM, Black/Grey","Reinforced Liquid Crystal Polymer (LCP) materials making it extremely rigid and durable Easy and accessible switch to change fan profiles for silent, balanced or extreme performance operation: Hybrid Mode, Performance Mode, Advanced Mode Optimized acoustic performance with lower frequency range",$35.60,4.9,Clouds Yun,https://c1.neweggimages.com/ProductImage/35-709-192-03.jpg
https://www.newegg.com/p/183-008U-00013?Item=9SIAERKCU55901,"DisplayPort 1.4 Cable 10ft 3m, iXever Nylon Braided 8K DP to DP Cable (8K@60Hz, 4K@144Hz and 1080P@240Hz), HBR3, 32.4Gbps, HDCP 2.2, HDR Support","8K DisplayPort Cable 1.4 Cord 10ft,3m Display Port to DisplayPort Cable 1.4 Supports 8K@60Hz, 5K@60Hz, 4K@144Hz, 4K@60Hz, 2K@240Hz, 2K@165Hz, 1080P@240Hz and HDCP 2.2, HDCP 1.4, HDR HBR3 Rated, Supports up to 32.4 Gbps bandwidth, Display Stream Compression 1.2(DSC), FEC Forward Error Correction and maximum 32 audio channels. And IXEVER Displayport 1.4 Cable is also backwards compatible with DisplayPort 1.3/1.2/1.1 High refresh rate of 4K@144Hz, 2K@165Hz allows you clearly perceive the movement of enemy with NO FRAME DROP Unique latch-free design makes plugs and unplugs effortless. The reinforced joint can resist corrosion and stand 10000+ plugs and unplugs iXever DisplayPort 1.4 Copper Cable enable to connct from your DisplayPort Source Device to your 4K or 8K DP Display,Enjoy the Ultra High Definition Ultimate Experience of the Big screen,fit for PC Laptop as Source,DisplayPort HDTVs ,Monitors ,Projectors as Displays,Plug and Play",$19.99,4.8,iXever Offical,https://c1.neweggimages.com/ProductImage/AERKS201108EIzPU.jpg
https://www.newegg.com/black-msi-gf-series-katana-gf66-11ue-856-gaming/p/N82E16834156349?Item=N82E16834156349,"MSI GF Series - 15.6"" 144 Hz IPS - Intel Core i7 11th Gen 11800H (2.30GHz) - NVIDIA GeForce RTX 3060 Laptop GPU - 16 GB DDR4 - 512 GB PCIe SSD - Windows 11 Home 64-bit - Gaming Laptop (Katana GF66 11UE-856 )","NVIDIA GeForce RTX 3060 Laptop GPU 6 GB GDDR6  Intel Core i7 11th Gen 11800H (2.30GHz)  16GB Memory 512 GB PCIe SSD  15.6"" 1920 x 1080 IPS-Level 144 Hz 45% NTSC  14.13"" x 10.20"" x 0.98"" 4.63 lbs.  1 x HDMI (4K @ 60Hz)  1 x USB 2.0/1.1 / 1 x USB 3.2 Gen 1 Type-C / 2 x USB 3.2 Gen 1 Type-A",$939.00,N/A,Newegg,https://c1.neweggimages.com/ProductImage/34-156-349-01.jpg
https://www.newegg.com/p/15Z-01XB-00077?Item=9SIAJDS9ZC6848,"HUANUO Monitor Stand for 2 Monitors - Dual Stacking Screen Holder Desk Mount Fits Two 13 to 27 Inch LCD Displays with C Clamp, Grommet Base","MONITOR RISER & NEW WORK STYLE - Raise monitors to ergonomic height, relieving the strain on the neck, back and shoulder; 2 stacking monitors configuration enhances the work efficiency UNIVERSAL COMPATIBILITY - Fits most 13"" to 27"" LCD LED monitors from different brand;Compatible with 75x75 mm and 100x100 mm; Each arm hold up to 22lbs OPTIMAL VIEW - Features adjustable height, tilt, swivel and rotation functions, this stand can keep your monitor at optimal angle as per your need 2 MOUNTING OPTIONS - Comes with both C clamp and Grommet kit, this stand fits both desks with or without hole. C Clamp fits desk thickness up to 3.93"" while grommet mounting works well on desks with thickness up to 2.75"". Choose the proper one as your need SAPCE SAVER - Frees up much valuable desktop space by holding 2 monitors on 1 stand off desktop compared with original bases; The clips on the post keep your wires go through in order and the wrenches stored for future adjustments",$23.99,5,Huanuo,https://c1.neweggimages.com/ProductImage/AJDS_132106908932520215MT4853BMcl.jpg
https://www.newegg.com/rosewill-rnx-ac600pcev4-pci-express/p/N82E16833166151?Item=9SIA072HRJ1068,"Rosewill RNX-AC600PCEv4 AC600 WiFi Adapter | PCI Express Wireless Network Adapter for Desktop Computer | Dual Band 2.4GHz, 5GHz 5dBi Antenna | PCIe WiFi Card | Compatible with Windows, Mac, Linux","802.11AC: Adds the fastest available WiFi standard to your desktop computer for fast wireless data transfer speeds online gaming, video streaming, and internet surfing Dual Band: Data transfer speeds of up to 433Mbps in 5Ghz mode 150Mbps in 2.4Ghz mode High Gain Wifi Antenna: Omni-directional high gain antennas allow you to rotate each antenna for stronger signal Gaming, Streaming, and Surfing Internet: Enjoy faster, lag-free gaming and smoother video streaming on a wireless network Compatible with: Windows 10/8.1/8/7/Vista/XP, Mac Operating System 10.6~10.15, Linux4.3.14",$19.99,5,Rosewill Superstore,https://c1.neweggimages.com/ProductImage/33-166-151-01.jpg
https://www.newegg.com/p/3D5-0034-00001?Item=9SIAKF7GWW5485,"ViprTech.com Whiteout Gaming PC Desktop Computer - AMD Ryzen 5 5600G (12-Core @ 4.4Ghz), AMD Radeon RX Vega 7 Graphics, 16GB DDR4 RAM, 128GB M.2 SSD, 1TB HDD, WiFi, RGB, 1-Year Warranty",Runs most games!,$574.99,4.7,ViprTech,https://c1.neweggimages.com/ProductImage/AKF7S2201270UZ0RW45.jpg
https://www.newegg.com/grey-ssupd-meshroom-s-mini-itx/p/2AM-030R-00032?Item=9SIAS0BJ4R0630,"SSUPD Meshroom S Mini-ITX Small Form Factor (SFF) Case - Full Mesh Side Panel, Without PCIe Riser Cable -  Fossil Gray Color, Tool-Free and Easy Accessibility, 90 degree DisplayPort 1.4 cable included","Compact 14.9 liter volume allows full-size GPU, ATX PSU, and 280 AIO cooler compatibility.  Support up to two 280mm radiator with extra mounting bracket. Support full length GPU up to 332mm long on 3 slots mode and up to 336mm long on 4 slots mode. Compatible with Mini-ITX, Mini-DTX, Micro-ATX and ATX motherboard (require extra PCIe riser cable for Micro-ATX and ATX setup) Fits CPU coolers up to 73mm height and supports front cooler up to 280 AIO (max 320mm length radiator). High quality powder coated SGCC steel Tool-less external panels and easy to assemble Rear panel side power switch 6.6ft Up right angle DisplayPort 1.4 Cable (4K@144Hz 3840 x 2160) is included in the package.",$99.99,4.3,SSUPD,https://c1.neweggimages.com/ProductImage/AS0BS2212020KUN4PFC.jpg
https://www.newegg.com/p/2RM-00EB-00004?Item=9SIAN1KJBY1066,"ID-COOLING SE-214-XT ARGB White CPU Cooler 4 Heatpipes CPU Air Cooler Addressable RGB Light Sync with Motherboard(5V 3-PIN Connector) CPU Fan for Intel/AMD, LGA 1700 Compatible",Better Heat Dissipation: The CPU cooler comes with 4 heat pipes and a 120mm PWM fan to make sure excellent heat transfer from the CPU. RGB Lighting: RGB lighting is adjustable to match your PC build. Sync with MB: The RGB lighting can sync with the motherboard via a 5V 3PIN connector. PWM Fan: The 120mm RGB PWM fan delivers a blast of color and improved airflow for extreme CPU cooling performance. Max. Air Flow: 68.2CFM ; Noise Level: 13.8-30.5dB(A) Compatibility: The CPU air cooler supports most Intel & AMD sockets like Intel Intel LGA1700/1200/1151/1150/1155/1156 and AMD AM4.,$16.99,N/A,ID-COOLING OFFICIAL,https://c1.neweggimages.com/ProductImage/AN1KS2205250CSFC407.jpg
https://www.newegg.com/deepcool-rgb-convertor-black/p/1W8-00JK-00030?Item=9SIBEK6J6G2111,Deepcool RGB Convertor - Convert 3-pin (+5V) ARGB Fans to 4-pin (+12V) RGB Capable Motherboard <NOT Compatible with ASRock Motherboard>,Convert +5V (3-pin) Addressable-RGB Fan/Equipment to compatible with +12V (4-pin) RGB motherboard or RGB Controller *(Rainbow and Breathing mode for some Motherboard Models are NOT Compatible) Compatible with Most +12v RGB Motherboard Connection **(Note: ASRock motherboard is NOT compatible) Magnet & Velcro installation Voltage transformer within 5V to 12V RGB Transfer Hub powered by SATA,$14.99,4.1,Anshengkeji,https://c1.neweggimages.com/ProductImage/A6J3_132075744104619749iTFwt1inbz.jpg
https://www.newegg.com/p/0VN-0003-002G7?Item=9SIA1DSJNW2600,ORICO M.2 NVMe SSD Enclosure Support USB 3.2 Gen 2 Protocols (10Gbps) M.2 Solid State Drive External Adapter Case Tool Free Built-in Metal Heat Sink - Black,"1. Heat Dissipation 2. Support Up to 4TB NVMe SSD 3. Support UASP, TRIM, SMART 4. Slide Installation without Tools 5. Multi-Color Optional: Black / Blue / Silver / Pink",$12.99,N/A,ORICO Official Store,https://c1.neweggimages.com/ProductImage/A1DSS22102808GFZ95F.jpg
https://www.newegg.com/orico-ah-13-gy-usb/p/0J2-001S-001F1?Item=9SIA1DSJ819978,"Aluminum 4 Port USB 3.0 HUB, ORICO USB3.0 to USB 3.0, 2x 2.0 Ultra Slim Portable Splitter Card Reader Adapter for MacBook Pro, iPad Pro, XPS, Pixelbook, and More","Aluminum alloy Shell Protection USB Type-C port into 4 USB ports( 1 x USB3.0+2 x USB2.0+1 x TF ) Color: Gray Input interface: Type-C AH-12F Output interface: USB3.0*1+USB2.0*2+TF Transmission rate: USB3.0-5Gbps, USB2.0-480Mbps",$7.99,4.8,ORICO Official Store,https://c1.neweggimages.com/ProductImage/A1DSS221018y9riM.jpg
https://www.newegg.com/p/183-0083-00002?Item=9SIB43UH007188,"DisplayPort to HDMI, 4K Gold-Plated DP Display Port to HDMI Adapter (Male to Female) Compatible for Lenovo Dell HP And More (4K Black)","ACT DESIGN - The compact-designed portable YXwin DisplayPort to HDMI adapter connects a computer, desktop, laptop, or other devices with DisplayPort port to a monitor, projector, HDTV, or other devices with HDMI port SUPERIOR STABILITY - Built-in advanced IC chip converts DisplayPort signal to HDMI signal; It is NOT a bi-directional converter and cannot transmit signals from HDMI to DisplayPort INCREDIBLE PERFORMANCE - The DisplayPort male to HDMI female converter supports resolutions up to 1920x1080@60Hz (1080p Full HD) including 720p, 1600x1200, 1280x1024 for high definition monitors or projectors LATCHES DESIGN: DisplayPort connector with latches provides a secure connection, the latches will improve the connection stability in usage. When plug out, please press the realse button, and easy to pull out. 18 MONTH WARRANTY - Exclusive YXwin Unconditional 18-month Warranty ensures long-time protection of your purchase",$7.98,4,OD 3C Store,https://c1.neweggimages.com/ProductImage/AE6ZS191219KcPWz.jpg
https://www.newegg.com/geil-32gb-288-pin-ddr4-sdram/p/N82E16820158926?Item=N82E16820158926,GeIL ORION RGB AMD Edition 32GB (2 x 16GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model GAOSG432GB3600C18BDC,"DDR4 3600 (PC4 28800)  Timing 18-22-22-42  CAS Latency 18  Voltage 1.35V",$80.99,4.3,Newegg,https://c1.neweggimages.com/ProductImage/20-158-926-V01.jpg
